241,18,-1.5583,2.1579,0.5040,0.0000,0.0000,0,-0.0029,1.1834,collision
242,1,-2.0000,0.0000,0.5132,0.0000,0.0000,0,-0.0017,0.7102,landed
243,14,-1.9377,0.3880,0.5071,0.0000,0.0000,0,-0.0079,1.0883,collision
244,29,1.8951,8.2358,0.5003,0.0000,0.0000,1,-0.0032,1.3415,collision
245,17,-1.4288,3.2090,0.5007,0.0000,0.0000,0,-0.0027,1.1920,collision
246,23,-0.9138,5.2727,0.5005,0.0000,0.0000,0,-0.0037,1.1663,collision
247,45,2.7214,12.1179,0.5021,0.0000,0.0000,1,-0.0030,1.2749,collision
248,16,-1.5564,2.3270,0.5049,0.0000,0.0000,0,-0.0036,1.4140,collision
249,8,-1.6919,1.3789,0.5050,0.0000,0.0000,0,-0.0044,1.4380,collision
250,20,-0.8721,5.7394,0.5001,0.0000,0.0000,0,-0.0037,1.2263,collision
251,8,-1.8315,0.8937,0.5037,0.0000,0.0000,0,-0.0029,1.2443,collision
252,6,-1.7493,1.2948,0.5030,0.0000,0.0000,0,-0.0023,1.6121,collision
253,15,-1.0943,4.3696,0.5008,0.0000,0.0000,0,-0.0014,1.4568,collision
254,41,-0.7720,6.1785,0.5062,0.0000,0.0000,0,-0.0067,1.1515,collision
255,25,2.5162,11.1548,0.4938,0.0000,0.0000,1,-0.0040,1.5013,collision
256,51,2.5565,11.4380,0.5027,0.0000,0.0000,1,-0.0034,1.2379,collision
257,15,-1.2136,4.0243,0.5040,0.0000,0.0000,0,-0.0010,1.4177,collision
258,5,-2.0265,0.0380,0.5070,0.0000,0.0000,0,-0.0013,1.4497,collision
259,12,-1.1419,4.3661,0.5006,0.0000,0.0000,0,-0.0014,1.5761,collision
260,40,-0.8684,6.0248,0.5058,0.0000,0.0000,0,-0.0041,1.0771,collision
261,26,-0.9575,5.2752,0.5032,0.0000,0.0000,0,-0.0037,1.1792,collision
262,18,-0.7483,5.5874,0.5009,0.0000,0.0000,0,-0.0053,1.4012,collision
263,28,-0.9325,5.3592,0.4998,0.0000,0.0000,0,-0.0054,1.1332,collision
264,21,-0.9942,5.2543,0.5005,0.0000,0.0000,0,-0.0047,1.1715,collision
265,10,-1.3910,3.0254,0.5013,0.0000,0.0000,0,-0.0012,1.3762,collision
266,8,-1.3219,3.2478,0.5009,0.0000,0.0000,0,-0.0007,1.5223,collision
267,16,-0.8535,5.3571,0.5023,0.0000,0.0000,0,-0.0024,1.4544,collision
268,21,-0.9627,5.2539,0.5014,0.0000,0.0000,0,-0.0060,1.2616,collision
269,10,-1.5423,2.2721,0.5026,0.0000,0.0000,0,-0.0042,1.3321,collision
270,23,-0.7002,6.5421,0.5040,0.0000,0.0000,0,-0.0046,1.3287,landed
271,18,-1.2358,3.7867,0.4978,0.0000,0.0000,0,-0.0060,1.2947,collision
272,24,-0.9050,5.2651,0.5035,0.0000,0.0000,0,-0.0016,1.1344,collision
273,23,-0.7647,6.4116,0.5013,0.0000,0.0000,0,-0.0042,1.2272,collision
274,21,-0.9344,5.3494,0.5037,0.0000,0.0000,0,-0.0045,1.1463,collision
275,26,-0.9070,5.4852,0.5029,0.0000,0.0000,0,-0.0054,1.2203,collision
276,16,-0.9607,5.2490,0.5006,0.0000,0.0000,0,0.0006,1.4781,collision
277,31,-0.7097,6.4336,0.5028,0.0000,0.0000,0,-0.0036,1.2424,collision
278,27,-0.7064,6.5328,0.5038,0.0000,0.0000,0,-0.0053,1.2795,landed
279,30,-0.9843,5.2589,0.5026,0.1346,0.1988,0,-0.0175,1.1945,collision
280,15,-1.4389,2.6286,0.5067,0.2554,0.2172,0,-0.0303,1.2402,collision
281,10,-1.4591,2.7813,0.5150,0.3347,0.2042,0,-0.0269,1.3908,landed
282,52,3.1472,14.0509,0.5391,0.4935,0.2857,1,-0.0473,1.2794,collision
283,24,-1.1721,4.2273,0.5742,0.6467,0.2354,0,-0.0966,1.2617,collision
284,18,-0.8792,5.5439,0.6125,0.8722,0.2659,0,-0.0361,1.4108,collision
285,16,-1.2807,3.3468,0.6285,0.7683,0.2613,0,-0.0525,1.0731,collision
286,13,-1.3777,2.7107,0.6659,0.8823,0.2315,0,0.0168,1.3315,landed
287,17,-0.9075,5.3503,0.6905,0.9848,0.3370,0,-0.0386,1.3111,collision
288,20,-0.9049,5.2814,0.7285,0.8440,0.1979,0,-0.0605,1.4323,collision
289,9,-1.5264,2.1715,0.7752,0.7571,0.3288,0,-0.0042,1.3095,landed
290,14,-1.0763,4.3325,0.7961,0.7949,0.2719,0,-0.0433,1.5236,collision
291,18,-0.9836,5.4174,0.8149,0.8283,0.2255,0,-0.0276,1.4775,collision
292,13,-1.1143,4.8976,0.8615,0.8257,0.1150,0,-0.0153,1.4828,collision
293,13,-1.3696,2.9131,0.8875,0.8526,0.2280,0,0.0023,1.2937,collision
294,17,-0.7614,6.2620,0.9277,0.8854,0.1830,0,0.0192,1.5338,collision
295,9,-1.4493,2.5614,0.9948,0.7991,0.2529,0,0.0590,1.5850,landed
296,19,-0.8987,5.2543,1.0021,0.8243,0.2996,0,-0.0139,1.3253,collision
297,17,-0.9757,5.2922,1.0824,0.9503,0.2248,0,-0.0202,1.2959,collision
